surface,method,path,sample_index,latency_ms,http_status
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,42,548.776,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,43,583.891,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,44,605.59,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,45,795.223,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,46,673.222,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,47,552.795,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,48,874.174,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,49,583.559,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,50,575.564,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,51,551.107,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,52,394.739,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,53,487.471,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,54,355.423,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,55,345.36,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,56,424.115,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,57,421.258,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,58,369.039,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,59,644.811,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,60,716.208,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,61,877.625,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,62,759.401,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,63,614.685,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,64,819.62,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,65,511.84,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,66,613.737,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,67,614.331,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,68,415.447,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,69,608.253,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,70,614.254,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,71,607.343,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,72,519.476,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,73,525.763,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,74,371.354,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,75,600.218,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,76,1062.908,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,77,714.508,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,78,922.263,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,79,614.879,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,80,819.539,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,81,716.501,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,82,613.64,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,83,452.417,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,84,646.528,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,85,380.891,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,86,362.72,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,87,330.79,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,88,350.86,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,89,343.136,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,90,510.533,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,91,285.139,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,92,431.314,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,93,369.035,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,94,758.47,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,95,921.904,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,96,716.279,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,97,612.842,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,98,729.578,429
official document status,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/info/,99,703.76,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,0,614.981,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,1,580.292,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,2,853.155,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,3,546.454,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,4,822.704,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,5,577.391,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,6,613.3,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,7,310.683,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,8,341.001,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,9,398.532,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,10,381.877,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,11,512.288,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,12,409.841,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,13,298.208,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,14,463.999,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,15,672.084,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,16,921.368,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,17,526.554,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,18,550.992,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,19,791.851,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,20,420.156,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,21,679.566,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,22,715.96,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,23,606.531,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,24,520.955,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,25,818.09,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,26,730.55,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,27,401.404,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,28,813.372,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,29,706.427,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,30,531.599,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,31,412.705,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,32,290.398,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,33,579.562,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,34,653.763,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,35,566.03,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,36,587.176,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,37,481.128,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,38,616.704,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,39,614.495,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,40,588.242,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,41,725.655,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,42,633.337,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,43,338.927,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,44,581.451,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,45,613.659,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,46,614.298,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,47,579.519,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,48,443.453,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,49,614.027,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,50,313.633,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,51,408.449,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,52,382.011,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,53,331.123,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,54,510.431,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,55,322.643,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,56,343.419,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,57,299.897,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,58,983.496,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,59,645.552,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,60,466.934,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,61,828.947,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,62,568.579,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,63,966.456,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,64,584.769,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,65,678.345,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,66,672.443,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,67,602.663,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,68,832.754,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,69,840.14,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,70,807.095,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,71,938.786,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,72,595.787,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,73,614.4,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,74,575.072,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,75,643.539,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,76,623.529,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,77,565.993,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,78,311.706,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,79,864.786,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,80,639.436,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,81,496.607,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,82,911.013,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,83,771.508,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,84,560.502,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,85,920.218,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,86,819.911,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,87,393.198,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,88,603.749,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,89,741.596,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,90,534.922,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,91,423.706,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,92,291.317,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,93,323.586,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,94,576.657,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,95,511.973,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,96,504.963,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,97,608.758,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,98,524.682,429
official document download,GET,/api/v1/documents/f3213a6c-f9c1-454f-85f9-f1bf4bfd876c/download/,99,922.184,429
settlement summary,GET,/api/v1/payments/settlements/,0,735.963,200
settlement summary,GET,/api/v1/payments/settlements/,1,492.471,200
settlement summary,GET,/api/v1/payments/settlements/,2,478.201,200
settlement summary,GET,/api/v1/payments/settlements/,3,509.254,200
settlement summary,GET,/api/v1/payments/settlements/,4,376.119,200
settlement summary,GET,/api/v1/payments/settlements/,5,412.766,200
settlement summary,GET,/api/v1/payments/settlements/,6,680.06,200
settlement summary,GET,/api/v1/payments/settlements/,7,614.044,200
settlement summary,GET,/api/v1/payments/settlements/,8,455.327,200
settlement summary,GET,/api/v1/payments/settlements/,9,343.82,200
settlement summary,GET,/api/v1/payments/settlements/,10,410.677,200
settlement summary,GET,/api/v1/payments/settlements/,11,735.082,200
settlement summary,GET,/api/v1/payments/settlements/,12,615.395,200
settlement summary,GET,/api/v1/payments/settlements/,13,512.081,200
settlement summary,GET,/api/v1/payments/settlements/,14,716.268,200
settlement summary,GET,/api/v1/payments/settlements/,15,544.744,200
settlement summary,GET,/api/v1/payments/settlements/,16,887.659,200
settlement summary,GET,/api/v1/payments/settlements/,17,923.105,200
settlement summary,GET,/api/v1/payments/settlements/,18,817.027,200
settlement summary,GET,/api/v1/payments/settlements/,19,718.125,200
settlement summary,GET,/api/v1/payments/settlements/,20,719.178,200
settlement summary,GET,/api/v1/payments/settlements/,21,610.94,200
settlement summary,GET,/api/v1/payments/settlements/,22,613.882,200
settlement summary,GET,/api/v1/payments/settlements/,23,1025.427,200
settlement summary,GET,/api/v1/payments/settlements/,24,582.248,200
settlement summary,GET,/api/v1/payments/settlements/,25,850.757,200
settlement summary,GET,/api/v1/payments/settlements/,26,511.217,200
settlement summary,GET,/api/v1/payments/settlements/,27,512.493,200
settlement summary,GET,/api/v1/payments/settlements/,28,921.862,200
settlement summary,GET,/api/v1/payments/settlements/,29,818.287,200
settlement summary,GET,/api/v1/payments/settlements/,30,639.6,200
settlement summary,GET,/api/v1/payments/settlements/,31,691.494,200
settlement summary,GET,/api/v1/payments/settlements/,32,613.399,200
settlement summary,GET,/api/v1/payments/settlements/,33,921.409,200
settlement summary,GET,/api/v1/payments/settlements/,34,556.439,200
settlement summary,GET,/api/v1/payments/settlements/,35,348.763,200
settlement summary,GET,/api/v1/payments/settlements/,36,528.186,200
settlement summary,GET,/api/v1/payments/settlements/,37,614.526,200
settlement summary,GET,/api/v1/payments/settlements/,38,819.663,200
settlement summary,GET,/api/v1/payments/settlements/,39,818.895,200
settlement summary,GET,/api/v1/payments/settlements/,40,818.361,200
settlement summary,GET,/api/v1/payments/settlements/,41,849.787,200
settlement summary,GET,/api/v1/payments/settlements/,42,562.901,200
settlement summary,GET,/api/v1/payments/settlements/,43,662.716,200
settlement summary,GET,/api/v1/payments/settlements/,44,588.209,200
settlement summary,GET,/api/v1/payments/settlements/,45,920.894,200
settlement summary,GET,/api/v1/payments/settlements/,46,715.931,200
settlement summary,GET,/api/v1/payments/settlements/,47,513.313,200
settlement summary,GET,/api/v1/payments/settlements/,48,771.155,200
settlement summary,GET,/api/v1/payments/settlements/,49,763.932,200
settlement summary,GET,/api/v1/payments/settlements/,50,715.851,200
settlement summary,GET,/api/v1/payments/settlements/,51,613.991,200
settlement summary,GET,/api/v1/payments/settlements/,52,542.311,200
settlement summary,GET,/api/v1/payments/settlements/,53,637.329,200
settlement summary,GET,/api/v1/payments/settlements/,54,560.668,200
settlement summary,GET,/api/v1/payments/settlements/,55,602.901,200
settlement summary,GET,/api/v1/payments/settlements/,56,523.747,200
settlement summary,GET,/api/v1/payments/settlements/,57,614.591,200
settlement summary,GET,/api/v1/payments/settlements/,58,449.798,200
settlement summary,GET,/api/v1/payments/settlements/,59,779.318,200
settlement summary,GET,/api/v1/payments/settlements/,60,716.437,429
settlement summary,GET,/api/v1/payments/settlements/,61,913.664,429
settlement summary,GET,/api/v1/payments/settlements/,62,621.786,429
settlement summary,GET,/api/v1/payments/settlements/,63,511.087,429
settlement summary,GET,/api/v1/payments/settlements/,64,613.944,429
settlement summary,GET,/api/v1/payments/settlements/,65,512.437,429
settlement summary,GET,/api/v1/payments/settlements/,66,410.013,429
settlement summary,GET,/api/v1/payments/settlements/,67,287.768,429
settlement summary,GET,/api/v1/payments/settlements/,68,320.31,429
settlement summary,GET,/api/v1/payments/settlements/,69,343.629,429
settlement summary,GET,/api/v1/payments/settlements/,70,686.144,429
settlement summary,GET,/api/v1/payments/settlements/,71,554.687,429
settlement summary,GET,/api/v1/payments/settlements/,72,879.404,429
settlement summary,GET,/api/v1/payments/settlements/,73,717.003,429
settlement summary,GET,/api/v1/payments/settlements/,74,856.623,429
settlement summary,GET,/api/v1/payments/settlements/,75,473.308,429
settlement summary,GET,/api/v1/payments/settlements/,76,534.323,429
settlement summary,GET,/api/v1/payments/settlements/,77,880.131,429
settlement summary,GET,/api/v1/payments/settlements/,78,798.037,429
settlement summary,GET,/api/v1/payments/settlements/,79,320.136,429
settlement summary,GET,/api/v1/payments/settlements/,80,640.872,429
settlement summary,GET,/api/v1/payments/settlements/,81,614.822,429
settlement summary,GET,/api/v1/payments/settlements/,82,629.56,429
settlement summary,GET,/api/v1/payments/settlements/,83,700.998,429
settlement summary,GET,/api/v1/payments/settlements/,84,524.112,429
settlement summary,GET,/api/v1/payments/settlements/,85,529.46,429
settlement summary,GET,/api/v1/payments/settlements/,86,371.738,429
settlement summary,GET,/api/v1/payments/settlements/,87,621.281,429
settlement summary,GET,/api/v1/payments/settlements/,88,466.343,429
settlement summary,GET,/api/v1/payments/settlements/,89,614.923,429
settlement summary,GET,/api/v1/payments/settlements/,90,968.088,429
settlement summary,GET,/api/v1/payments/settlements/,91,922.005,429
settlement summary,GET,/api/v1/payments/settlements/,92,451.133,429
settlement summary,GET,/api/v1/payments/settlements/,93,879.494,429
settlement summary,GET,/api/v1/payments/settlements/,94,845.879,429
settlement summary,GET,/api/v1/payments/settlements/,95,894.158,429
settlement summary,GET,/api/v1/payments/settlements/,96,766.58,429
settlement summary,GET,/api/v1/payments/settlements/,97,582.356,429
settlement summary,GET,/api/v1/payments/settlements/,98,902.6,429
settlement summary,GET,/api/v1/payments/settlements/,99,616.065,429
